Date,Description,Deposits,Withdrawls,Balance,Category
12-Sep-23,ATM,00.00,"14,023.50","70,117.51",
12-Sep-23,Tax,00.00,"35,058.76","35,058.75",
12-Sep-23,Reversal,00.00,"5,843.13","29,215.62",
12-Sep-23,ATM,397.2,00.00,"29,612.82",
12-Sep-23,ATM,"8,20,881.00",00.00,"8,50,493.82",
12-Sep-23,ATM,00.00,"1,06,311.73","7,44,182.09",
12-Sep-23,Purchase,"13,861.00",00.00,"7,58,043.09",
12-Sep-23,Interest,02.46,00.00,"7,58,045.55",
12-Sep-23,Interest,00.00,"3,79,022.78","3,79,022.78",
12-Sep-23,Transportellaneous,06.16,00.00,"3,79,028.94",
12-Sep-23,NEFT,"2,515.50",00.00,"3,81,544.44",
12-Sep-23,IMPS,00.00,"95,386.11","2,86,158.33",
12-Sep-23,Cheque,"1,41,511.00",00.00,"4,27,669.33",
12-Sep-23,RTGS,00.00,"61,095.62","3,66,573.71",
12-Sep-23,ATM,00.00,"40,730.41","3,25,843.30",
12-Sep-23,Reversal,274,00.00,"3,26,117.30",
12-Sep-23,Commission,56.66,00.00,"3,26,173.96",
12-Sep-23,IMPS,00.00,"36,241.55","2,89,932.41",
12-Sep-23,Bill,00.00,"96,644.14","1,93,288.27",
12-Sep-23,Cheque,00.00,"24,161.03","1,69,127.24",
12-Sep-23,ATM,"1,169.00",00.00,"1,70,296.24",
12-Sep-23,Interest,00.00,"17,029.62","1,53,266.62",
12-Sep-23,Debit Card,00.00,"21,895.23","1,31,371.39",
12-Sep-23,Transfer,200.9,00.00,"1,31,572.29",
13-Sep-23,Interest,00.00,"26,314.46","1,05,257.83",
13-Sep-23,Reversal,00.00,"21,051.57","84,206.26",
13-Sep-23,Cash,00.00,"28,068.75","56,137.51",
13-Sep-23,IMPS,00.00,"6,237.50","49,900.01",
13-Sep-23,RTGS,00.00,"12,475.00","37,425.01",
13-Sep-23,Tax,00.00,"18,712.51","18,712.50",
13-Sep-23,Purchase,"8,997.10",00.00,"27,709.60",
13-Sep-23,Cash,00.00,"9,236.53","18,473.07",
13-Sep-23,Reversal,"13,13,470.00",00.00,"13,31,943.07",
13-Sep-23,Reversal,00.00,"1,66,492.88","11,65,450.19",
13-Sep-23,Purchase,00.00,"11,65,450.19",00.00,
13-Sep-23,Debit Card,"2,757.40",00.00,"2,757.40",
13-Sep-23,Transfer,00.00,344.68,"2,412.72",
13-Sep-23,Cheque,00.00,"2,412.72",00.00,
13-Sep-23,Reversal,"14,89,818.00",00.00,"14,89,818.00",
13-Sep-23,Transportellaneous,06.00,00.00,"14,89,824.00",
13-Sep-23,Cheque,00.00,"1,86,228.00","13,03,596.00",
13-Sep-23,Commission,713,00.00,"13,04,309.00",
13-Sep-23,Transportellaneous,"1,530.10",00.00,"13,05,839.10",
13-Sep-23,Reversal,"1,06,849.00",00.00,"14,12,688.10",
13-Sep-23,Cheque,"1,513.30",00.00,"14,14,201.40",
13-Sep-23,ATM,00.00,"1,57,133.49","12,57,067.91",
13-Sep-23,Interest,00.00,"12,57,067.91",00.00,
13-Sep-23,RTGS,55,00.00,55,
13-Sep-23,ATM,00.00,55,00.00,
13-Sep-23,Cash,"1,10,249.00",00.00,"1,10,249.00",
13-Sep-23,Transfer,00.00,"12,249.89","97,999.11",
13-Sep-23,Transfer,38,00.00,"98,037.11",
14-Sep-23,IMPS,754.7,00.00,"98,791.81",
14-Sep-23,IMPS,"2,15,607.10",00.00,"3,14,398.91",
14-Sep-23,Cheque,00.00,"52,399.82","2,61,999.09",
14-Sep-23,ATM,00.00,"37,428.44","2,24,570.65",
14-Sep-23,Bill,"8,75,808.00",00.00,"11,00,378.65",
14-Sep-23,Interest,00.00,"2,20,075.73","8,80,302.92",
14-Sep-23,ATM,00.00,"2,20,075.73","6,60,227.19",
14-Sep-23,RTGS,509.68,00.00,"6,60,736.87",
14-Sep-23,Tax,00.00,"1,10,122.81","5,50,614.06",
14-Sep-23,Debit Card,00.00,"1,10,122.81","4,40,491.25",
15-Sep-23,Cheque,00.00,"44,049.13","3,96,442.12",
15-Sep-23,Bill,00.00,"79,288.42","3,17,153.70",
15-Sep-23,Tax,04.90,00.00,"3,17,158.60",
15-Sep-23,Cheque,"9,59,185.80",00.00,"12,76,344.40",
15-Sep-23,IMPS,00.00,"4,25,448.13","8,50,896.27",
15-Sep-23,NEFT,00.00,"1,21,556.61","7,29,339.66",
15-Sep-23,ATM,"3,591.10",00.00,"7,32,930.76",
15-Sep-23,Purchase,359.6,00.00,"7,33,290.36",
16-Sep-23,Debit Card,"6,846.00",00.00,"7,40,136.36",
16-Sep-23,Cash,00.00,"74,013.64","6,66,122.72",
16-Sep-23,ATM,00.00,"74,013.64","5,92,109.08",
16-Sep-23,Commission,07.00,00.00,"5,92,116.08",
16-Sep-23,Purchase,21.72,00.00,"5,92,137.80",
16-Sep-23,Interest,00.00,"74,017.23","5,18,120.58",
16-Sep-23,ATM,"23,695.00",00.00,"5,41,815.58",
16-Sep-23,Tax,277,00.00,"5,42,092.58",
16-Sep-23,Transportellaneous,"3,688.39",00.00,"5,45,780.97",
16-Sep-23,RTGS,00.00,"5,45,780.97",00.00,
16-Sep-23,Cheque,"11,65,826.00",00.00,"11,65,826.00",
16-Sep-23,Reversal,"9,73,406.00",00.00,"21,39,232.00",
16-Sep-23,Transportellaneous,"7,78,659.50",00.00,"29,17,891.50",
16-Sep-23,RTGS,"2,23,016.40",00.00,"31,40,907.90",
16-Sep-23,IMPS,00.00,"15,70,453.95","15,70,453.95",
16-Sep-23,Reversal,166.74,00.00,"15,70,620.69",
16-Sep-23,Cash,476,00.00,"15,71,096.69",
16-Sep-23,Cheque,"3,467.76",00.00,"15,74,564.45",
16-Sep-23,Tax,"7,96,152.00",00.00,"23,70,716.45",
16-Sep-23,Debit Card,00.00,"11,85,358.23","11,85,358.23",
16-Sep-23,ATM,"65,735.00",00.00,"12,51,093.23",
16-Sep-23,IMPS,"2,972.00",00.00,"12,54,065.23",
16-Sep-23,RTGS,"15,313.50",00.00,"12,69,378.73",
16-Sep-23,Commission,"13,27,255.00",00.00,"25,96,633.73",
17-Sep-23,Tax,00.00,"3,24,579.22","22,72,054.51",
17-Sep-23,Bill,00.00,"2,84,006.81","19,88,047.70",
17-Sep-23,IMPS,00.00,"6,62,682.57","13,25,365.13",
17-Sep-23,Transportellaneous,00.00,"13,25,365.13",00.00,
17-Sep-23,Debit Card,"19,11,119.50",00.00,"19,11,119.50",
17-Sep-23,NEFT,00.00,"4,77,779.88","14,33,339.62",
17-Sep-23,Bill,00.00,"2,86,667.92","11,46,671.70",
18-Sep-23,IMPS,00.00,"3,82,223.90","7,64,447.80",
18-Sep-23,ATM,07.69,00.00,"7,64,455.49",
18-Sep-23,Reversal,00.00,"1,52,891.10","6,11,564.39",
18-Sep-23,Reversal,167.09,00.00,"6,11,731.48",
18-Sep-23,Commission,00.00,"87,390.21","5,24,341.27",
18-Sep-23,Tax,00.00,"58,260.14","4,66,081.13",
18-Sep-23,Interest,"1,16,277.20",00.00,"5,82,358.33",
18-Sep-23,NEFT,"2,56,969.90",00.00,"8,39,328.23",
18-Sep-23,Tax,"11,783.00",00.00,"8,51,111.23",
18-Sep-23,Bill,00.00,"2,83,703.74","5,67,407.49",
18-Sep-23,Tax,"25,248.90",00.00,"5,92,656.39",
18-Sep-23,ATM,18.05,00.00,"5,92,674.44",
18-Sep-23,Cash,48.8,00.00,"5,92,723.24",
18-Sep-23,ATM,00.00,"74,090.41","5,18,632.84",
18-Sep-23,NEFT,00.00,"1,72,877.61","3,45,755.23",
18-Sep-23,Transportellaneous,03.29,00.00,"3,45,758.52",
18-Sep-23,Debit Card,00.00,"1,72,879.26","1,72,879.26",
19-Sep-23,Reversal,00.00,"34,575.85","1,38,303.41",
19-Sep-23,IMPS,"17,92,030.25",00.00,"19,30,333.66",
19-Sep-23,Tax,"10,970.00",00.00,"19,41,303.66",
19-Sep-23,Reversal,110.1,00.00,"19,41,413.76",
19-Sep-23,ATM,00.00,"2,77,344.82","16,64,068.94",
19-Sep-23,Bill,00.00,"1,84,896.55","14,79,172.39",
19-Sep-23,RTGS,00.00,"1,47,917.24","13,31,255.15",
19-Sep-23,IMPS,00.00,"3,32,813.79","9,98,441.36",
19-Sep-23,Debit Card,00.00,"2,49,610.34","7,48,831.02",
19-Sep-23,ATM,393.3,00.00,"7,49,224.32",
19-Sep-23,Bill,"1,081.64",00.00,"7,50,305.96",
19-Sep-23,IMPS,00.00,"2,50,101.99","5,00,203.97",
19-Sep-23,Purchase,00.00,"62,525.50","4,37,678.47",
19-Sep-23,Transportellaneous,00.00,"62,525.50","3,75,152.97",
19-Sep-23,Transfer,00.00,"1,25,050.99","2,50,101.98",
19-Sep-23,ATM,00.00,"41,683.66","2,08,418.32",
19-Sep-23,Commission,00.00,"26,052.29","1,82,366.03",
19-Sep-23,Cheque,00.00,"91,183.02","91,183.02",
19-Sep-23,Reversal,00.00,"10,131.45","81,051.57",
19-Sep-23,Cash,"6,13,255.75",00.00,"6,94,307.32",
19-Sep-23,ATM,"1,30,119.69",00.00,"8,24,427.01",
19-Sep-23,Bill,00.00,"4,12,213.51","4,12,213.50",
19-Sep-23,Transportellaneous,00.00,"51,526.69","3,60,686.81",
19-Sep-23,Transportellaneous,"2,950.90",00.00,"3,63,637.71",
19-Sep-23,Purchase,00.00,"40,404.19","3,23,233.52",
19-Sep-23,Commission,00.00,"35,914.84","2,87,318.68",
19-Sep-23,IMPS,00.00,"95,772.89","1,91,545.79",
19-Sep-23,Commission,00.00,"1,91,545.79",00.00,
19-Sep-23,RTGS,"1,79,082.40",00.00,"1,79,082.40",
19-Sep-23,Transfer,00.00,"25,583.20","1,53,499.20",
20-Sep-23,Commission,"2,128.00",00.00,"1,55,627.20",
20-Sep-23,Commission,00.00,"77,813.60","77,813.60",
20-Sep-23,NEFT,00.00,"8,645.96","69,167.64",
20-Sep-23,Tax,"12,546.80",00.00,"81,714.44",
20-Sep-23,IMPS,01.20,00.00,"81,715.64",
20-Sep-23,Bill,00.00,"13,619.27","68,096.37",
20-Sep-23,Transportellaneous,00.00,"22,698.79","45,397.58",
20-Sep-23,ATM,00.20,00.00,"45,397.78",
20-Sep-23,Purchase,"25,312.30",00.00,"70,710.08",
20-Sep-23,Purchase,00.00,"23,570.03","47,140.05",
20-Sep-23,Debit Card,00.00,"7,856.68","39,283.38",
20-Sep-23,Debit Card,00.00,"19,641.69","19,641.69",
20-Sep-23,NEFT,26.8,00.00,"19,668.49",
20-Sep-23,Transfer,00.00,"2,185.39","17,483.10",
20-Sep-23,IMPS,00.00,"3,496.62","13,986.48",
20-Sep-23,Cheque,02.24,00.00,"13,988.72",
20-Sep-23,Debit Card,"1,89,897.00",00.00,"2,03,885.72",
20-Sep-23,Transportellaneous,24,00.00,"2,03,909.72",
20-Sep-23,Bill,00.00,"29,129.96","1,74,779.76",
20-Sep-23,Commission,"1,83,936.00",00.00,"3,58,715.76",
21-Sep-23,Transportellaneous,978,00.00,"3,59,693.76",
21-Sep-23,RTGS,00.00,"71,938.75","2,87,755.01",
21-Sep-23,Commission,"25,606.00",00.00,"3,13,361.01",
21-Sep-23,Transfer,00.00,"44,765.86","2,68,595.15",
21-Sep-23,Cheque,"1,093.00",00.00,"2,69,688.15",
21-Sep-23,ATM,04.00,00.00,"2,69,692.15",
21-Sep-23,IMPS,00.00,"67,423.04","2,02,269.11",
21-Sep-23,Tax,00.00,"2,02,269.11",00.00,
21-Sep-23,ATM,16.41,00.00,16.41,
21-Sep-23,Reversal,07.95,00.00,24.36,
21-Sep-23,Purchase,00.00,02.44,21.92,
21-Sep-23,Bill,"14,26,443.20",00.00,"14,26,465.12",
21-Sep-23,Reversal,00.00,"3,56,616.28","10,69,848.84",
21-Sep-23,Interest,07.42,00.00,"10,69,856.26",
21-Sep-23,ATM,59.7,00.00,"10,69,915.96",
21-Sep-23,Transportellaneous,00.00,"5,34,957.98","5,34,957.98",
21-Sep-23,RTGS,00.00,"1,06,991.60","4,27,966.38",
21-Sep-23,Debit Card,"15,74,699.75",00.00,"20,02,666.13",
21-Sep-23,Debit Card,00.00,"2,22,518.46","17,80,147.67",
21-Sep-23,Tax,00.81,00.00,"17,80,148.48",
21-Sep-23,IMPS,"1,61,469.38",00.00,"19,41,617.86",
21-Sep-23,Debit Card,00.00,"6,47,205.95","12,94,411.91",
21-Sep-23,RTGS,00.00,"12,94,411.91",00.00,
21-Sep-23,Cheque,"2,479.90",00.00,"2,479.90",
21-Sep-23,Cheque,"15,107.80",00.00,"17,587.70",
21-Sep-23,Bill,"17,885.00",00.00,"35,472.70",
21-Sep-23,Cash,"2,36,330.94",00.00,"2,71,803.64",
21-Sep-23,NEFT,00.00,"27,180.36","2,44,623.28",
21-Sep-23,Interest,00.00,"34,946.18","2,09,677.10",
21-Sep-23,NEFT,"12,424.60",00.00,"2,22,101.70",
21-Sep-23,RTGS,04.58,00.00,"2,22,106.28",
21-Sep-23,Commission,00.00,"22,210.63","1,99,895.65",
21-Sep-23,Commission,93,00.00,"1,99,988.65",
21-Sep-23,Interest,"2,51,190.97",00.00,"4,51,179.62",
21-Sep-23,NEFT,00.00,"90,235.92","3,60,943.70",
21-Sep-23,Commission,00.00,"72,188.74","2,88,754.96",
21-Sep-23,IMPS,00.00,"1,44,377.48","1,44,377.48",
21-Sep-23,NEFT,"9,319.70",00.00,"1,53,697.18",
22-Sep-23,Reversal,00.00,"25,616.20","1,28,080.98",
22-Sep-23,Transportellaneous,00.00,"1,28,080.98",00.00,
22-Sep-23,Bill,25,00.00,25,
22-Sep-23,NEFT,00.00,03.57,21.43,
22-Sep-23,ATM,"4,89,219.50",00.00,"4,89,240.93",
22-Sep-23,Interest,00.00,"2,44,620.47","2,44,620.46",
22-Sep-23,Tax,00.00,"81,540.15","1,63,080.31",
22-Sep-23,Bill,00.00,"40,770.08","1,22,310.23",
22-Sep-23,Bill,00.00,"24,462.05","97,848.18",
22-Sep-23,Reversal,317,00.00,"98,165.18",
22-Sep-23,Interest,373.58,00.00,"98,538.76",
22-Sep-23,NEFT,00.00,"14,076.97","84,461.79",
22-Sep-23,Bill,00.00,"28,153.93","56,307.86",
22-Sep-23,Transportellaneous,"25,851.14",00.00,"82,159.00",
22-Sep-23,Interest,"8,303.00",00.00,"90,462.00",
22-Sep-23,Commission,"1,55,895.00",00.00,"2,46,357.00",
22-Sep-23,Reversal,"2,834.00",00.00,"2,49,191.00",
22-Sep-23,Reversal,02.40,00.00,"2,49,193.40",
22-Sep-23,Interest,00.00,"1,24,596.70","1,24,596.70",
22-Sep-23,Transportellaneous,"4,673.15",00.00,"1,29,269.85",
22-Sep-23,NEFT,"16,09,392.00",00.00,"17,38,661.85",
22-Sep-23,RTGS,00.00,"4,34,665.46","13,03,996.39",
22-Sep-23,Purchase,328,00.00,"13,04,324.39",
22-Sep-23,Reversal,02.86,00.00,"13,04,327.25",
22-Sep-23,Cheque,00.00,"4,34,775.75","8,69,551.50",
22-Sep-23,Interest,"1,38,406.28",00.00,"10,07,957.78",
22-Sep-23,ATM,00.00,"2,01,591.56","8,06,366.22",
22-Sep-23,Reversal,"1,35,578.00",00.00,"9,41,944.22",
23-Sep-23,IMPS,02.00,00.00,"9,41,946.22",
23-Sep-23,Tax,910,00.00,"9,42,856.22",
23-Sep-23,RTGS,00.00,"3,14,285.41","6,28,570.81",
23-Sep-23,Reversal,00.00,"2,09,523.60","4,19,047.21",
23-Sep-23,Reversal,"1,127.30",00.00,"4,20,174.51",
23-Sep-23,Cash,"2,377.30",00.00,"4,22,551.81",
23-Sep-23,ATM,00.00,"4,22,551.81",00.00,
23-Sep-23,Commission,"10,59,797.80",00.00,"10,59,797.80",
23-Sep-23,Cheque,00.00,"2,64,949.45","7,94,848.35",
23-Sep-23,Debit Card,00.00,"99,356.04","6,95,492.31",
23-Sep-23,Debit Card,00.00,"6,95,492.31",00.00,
23-Sep-23,ATM,"1,49,064.75",00.00,"1,49,064.75",
23-Sep-23,Debit Card,"1,127.00",00.00,"1,50,191.75",
23-Sep-23,Debit Card,"19,370.00",00.00,"1,69,561.75",
23-Sep-23,Transfer,"1,81,574.00",00.00,"3,51,135.75",
23-Sep-23,Tax,"14,763.47",00.00,"3,65,899.22",
23-Sep-23,Transfer,00.00,"1,82,949.61","1,82,949.61",
23-Sep-23,Bill,00.00,"20,327.73","1,62,621.88",
23-Sep-23,Cash,00.00,"32,524.38","1,30,097.50",
23-Sep-23,RTGS,00.00,"26,019.50","1,04,078.00",
23-Sep-23,Debit Card,00.00,"52,039.00","52,039.00",
23-Sep-23,ATM,00.00,"5,203.90","46,835.10",
23-Sep-23,Transfer,"6,842.60",00.00,"53,677.70",
23-Sep-23,Commission,00.00,"13,419.43","40,258.27",
23-Sep-23,Reversal,"2,14,400.90",00.00,"2,54,659.17",
23-Sep-23,NEFT,"1,05,984.91",00.00,"3,60,644.08",
23-Sep-23,IMPS,00.00,"40,071.56","3,20,572.52",
23-Sep-23,Bill,00.00,"3,20,572.52",00.00,
23-Sep-23,ATM,32.97,00.00,32.97,
23-Sep-23,RTGS,00.00,10.99,21.98,
23-Sep-23,Transportellaneous,"3,260.80",00.00,"3,282.78",
23-Sep-23,Interest,"3,660.00",00.00,"6,942.78",
23-Sep-23,Commission,"18,22,621.50",00.00,"18,29,564.28",
23-Sep-23,Cash,05.90,00.00,"18,29,570.18",
23-Sep-23,NEFT,"4,48,391.00",00.00,"22,77,961.18",
23-Sep-23,Interest,00.00,"11,38,980.59","11,38,980.59",
23-Sep-23,Transfer,101.18,00.00,"11,39,081.77",
23-Sep-23,Reversal,00.00,"2,27,816.35","9,11,265.42",
23-Sep-23,Reversal,00.00,"1,01,251.71","8,10,013.71",
24-Sep-23,Debit Card,"6,88,365.75",00.00,"14,98,379.46",
24-Sep-23,Cheque,00.00,"14,98,379.46",00.00,
24-Sep-23,Purchase,"7,34,931.25",00.00,"7,34,931.25",
24-Sep-23,Transportellaneous,00.00,"1,46,986.25","5,87,945.00",
24-Sep-23,ATM,00.00,"58,794.50","5,29,150.50",
24-Sep-23,Purchase,00.00,"88,191.75","4,40,958.75",
24-Sep-23,Purchase,"14,71,254.00",00.00,"19,12,212.75",
24-Sep-23,Transportellaneous,00.00,"9,56,106.38","9,56,106.38",
24-Sep-23,Debit Card,00.00,"1,36,586.63","8,19,519.75",
24-Sep-23,Debit Card,00.00,"2,73,173.25","5,46,346.50",
25-Sep-23,Purchase,00.00,"5,46,346.50",00.00,
25-Sep-23,Cheque,"29,821.80",00.00,"29,821.80",
25-Sep-23,Interest,49,00.00,"29,870.80",
25-Sep-23,Transportellaneous,918,00.00,"30,788.80",
25-Sep-23,Reversal,00.00,"7,697.20","23,091.60",
25-Sep-23,Tax,00.00,"4,618.32","18,473.28",
25-Sep-23,Transportellaneous,00.00,"1,847.33","16,625.95",
25-Sep-23,Transportellaneous,00.00,"1,847.33","14,778.62",
25-Sep-23,Purchase,00.00,"1,847.33","12,931.29",
25-Sep-23,Commission,"3,796.60",00.00,"16,727.89",
25-Sep-23,Debit Card,00.00,"5,575.96","11,151.93",
25-Sep-23,Bill,00.00,"11,151.93",00.00,
25-Sep-23,Interest,479.4,00.00,479.4,
25-Sep-23,Interest,494,00.00,973.4,
25-Sep-23,Transfer,00.00,108.16,865.24,
25-Sep-23,IMPS,"2,98,741.50",00.00,"2,99,606.74",
25-Sep-23,Interest,"24,287.10",00.00,"3,23,893.84",
25-Sep-23,RTGS,444,00.00,"3,24,337.84",
25-Sep-23,Bill,42,00.00,"3,24,379.84",
25-Sep-23,Debit Card,00.00,"3,24,379.84",00.00,
25-Sep-23,Transportellaneous,"15,839.00",00.00,"15,839.00",
25-Sep-23,ATM,00.00,"7,919.50","7,919.50",
25-Sep-23,Debit Card,00.00,791.95,"7,127.55",
25-Sep-23,Commission,00.00,"7,127.55",00.00,
25-Sep-23,Commission,38,00.00,38,
25-Sep-23,Commission,00.00,12.67,25.33,
25-Sep-23,RTGS,312,00.00,337.33,
25-Sep-23,Bill,06.00,00.00,343.33,
25-Sep-23,Commission,00.00,343.33,00.00,
25-Sep-23,NEFT,"15,08,320.00",00.00,"15,08,320.00",
25-Sep-23,Cash,08.40,00.00,"15,08,328.40",
25-Sep-23,Commission,"1,522.82",00.00,"15,09,851.22",
25-Sep-23,RTGS,00.00,"15,09,851.22",00.00,
25-Sep-23,RTGS,27,00.00,27,
25-Sep-23,Cash,00.00,03.86,23.14,
25-Sep-23,Cheque,05.01,00.00,28.15,
25-Sep-23,Tax,"3,944.30",00.00,"3,972.45",
25-Sep-23,Cash,00.00,662.08,"3,310.38",
25-Sep-23,Transfer,05.70,00.00,"3,316.08",
25-Sep-23,Cheque,00.00,663.22,"2,652.86",
25-Sep-23,Transportellaneous,00.63,00.00,"2,653.49",
25-Sep-23,Interest,00.00,"2,653.49",00.00,
25-Sep-23,NEFT,40.6,00.00,40.6,
25-Sep-23,Transportellaneous,"11,98,258.50",00.00,"11,98,299.10",
25-Sep-23,ATM,00.00,"3,99,433.03","7,98,866.07",
25-Sep-23,IMPS,363.71,00.00,"7,99,229.78",
25-Sep-23,Cash,00.00,"7,99,229.78",00.00,
25-Sep-23,Interest,"2,06,538.00",00.00,"2,06,538.00",
25-Sep-23,Cash,00.00,"20,653.80","1,85,884.20",
26-Sep-23,Reversal,"30,797.00",00.00,"2,16,681.20",
26-Sep-23,ATM,38.83,00.00,"2,16,720.03",
26-Sep-23,Transfer,00.00,"30,960.00","1,85,760.03",
26-Sep-23,Purchase,"6,48,800.00",00.00,"8,34,560.03",
26-Sep-23,Cheque,00.00,"1,04,320.00","7,30,240.03",
26-Sep-23,Purchase,"20,73,373.80",00.00,"28,03,613.83",
26-Sep-23,Cheque,"1,01,476.00",00.00,"29,05,089.83",
26-Sep-23,Purchase,00.00,"9,68,363.28","19,36,726.55",
26-Sep-23,RTGS,33,00.00,"19,36,759.55",
26-Sep-23,Tax,00.00,"1,93,675.96","17,43,083.60",
26-Sep-23,Transfer,00.00,"4,35,770.90","13,07,312.70",
26-Sep-23,Tax,00.00,"2,61,462.54","10,45,850.16",
26-Sep-23,Commission,02.26,00.00,"10,45,852.42",
26-Sep-23,ATM,21.3,00.00,"10,45,873.72",
26-Sep-23,Tax,120,00.00,"10,45,993.72",
26-Sep-23,Debit Card,05.44,00.00,"10,45,999.16",
26-Sep-23,RTGS,00.00,"1,30,749.90","9,15,249.26",
26-Sep-23,ATM,00.00,"9,15,249.26",00.00,
26-Sep-23,NEFT,490.4,00.00,490.4,
26-Sep-23,ATM,00.00,245.2,245.2,
26-Sep-23,Cheque,"62,437.75",00.00,"62,682.95",
27-Sep-23,Commission,"10,771.00",00.00,"73,453.95",
27-Sep-23,ATM,"12,09,360.00",00.00,"12,82,813.95",
27-Sep-23,ATM,00.00,"4,27,604.65","8,55,209.30",
27-Sep-23,Transportellaneous,00.00,"1,42,534.88","7,12,674.42",
27-Sep-23,Interest,00.00,00.00,"7,12,674.42",
27-Sep-23,Debit Card,00.00,"79,186.05","6,33,488.37",
27-Sep-23,Interest,00.00,"63,348.84","5,70,139.53",
27-Sep-23,Purchase,49.94,00.00,"5,70,189.47",
27-Sep-23,Commission,00.00,"1,14,037.89","4,56,151.58",
27-Sep-23,Commission,00.00,"76,025.26","3,80,126.32",
27-Sep-23,ATM,14,00.00,"3,80,140.32",
27-Sep-23,Debit Card,00.00,"1,90,070.16","1,90,070.16",
27-Sep-23,Cash,00.00,"23,758.77","1,66,311.39",
27-Sep-23,NEFT,"1,99,164.00",00.00,"3,65,475.39",
27-Sep-23,NEFT,06.00,00.00,"3,65,481.39",
27-Sep-23,ATM,02.60,00.00,"3,65,483.99",
27-Sep-23,Transfer,00.00,"91,371.00","2,74,112.99",
27-Sep-23,Tax,461.4,00.00,"2,74,574.39",
27-Sep-23,Purchase,"2,33,883.00",00.00,"5,08,457.39",
27-Sep-23,Commission,00.00,"63,557.17","4,44,900.22",
28-Sep-23,Bill,278,00.00,"4,45,178.22",
28-Sep-23,Bill,00.00,"4,45,178.22",00.00,
28-Sep-23,Transfer,42,00.00,42,
28-Sep-23,NEFT,04.40,00.00,46.4,
28-Sep-23,IMPS,00.00,04.64,41.76,
28-Sep-23,RTGS,"1,55,786.00",00.00,"1,55,827.76",
28-Sep-23,ATM,00.00,"22,261.11","1,33,566.65",
28-Sep-23,Interest,00.00,"22,261.11","1,11,305.54",
28-Sep-23,Transportellaneous,"1,34,510.80",00.00,"2,45,816.34",
28-Sep-23,IMPS,"14,868.20",00.00,"2,60,684.54",
28-Sep-23,IMPS,00.00,"1,30,342.27","1,30,342.27",
28-Sep-23,IMPS,00.00,"32,585.57","97,756.70",
28-Sep-23,Debit Card,"12,05,697.75",00.00,"13,03,454.45",
28-Sep-23,Transportellaneous,00.00,"1,44,828.27","11,58,626.18",
28-Sep-23,ATM,00.00,"1,15,862.62","10,42,763.56",
28-Sep-23,Transfer,00.00,"5,21,381.78","5,21,381.78",
28-Sep-23,NEFT,00.00,"2,60,690.89","2,60,690.89",
28-Sep-23,Commission,47.4,00.00,"2,60,738.29",
28-Sep-23,Transfer,"2,00,581.28",00.00,"4,61,319.57",
28-Sep-23,Transfer,"2,42,591.50",00.00,"7,03,911.07",
28-Sep-23,Reversal,"1,50,153.00",00.00,"8,54,064.07",
28-Sep-23,Debit Card,00.00,"4,27,032.04","4,27,032.04",
28-Sep-23,Commission,00.00,"2,13,516.02","2,13,516.02",
28-Sep-23,Cheque,00.00,"53,379.01","1,60,137.01",
28-Sep-23,Commission,00.00,"20,017.13","1,40,119.88",
28-Sep-23,Interest,186,00.00,"1,40,305.88",
28-Sep-23,Transportellaneous,00.00,"28,061.18","1,12,244.70",
28-Sep-23,NEFT,00.00,"16,034.96","96,209.74",
28-Sep-23,IMPS,"21,909.00",00.00,"1,18,118.74",
28-Sep-23,IMPS,00.00,"29,529.69","88,589.06",
28-Sep-23,Tax,00.00,"9,843.23","78,745.83",
28-Sep-23,RTGS,"3,198.50",00.00,"81,944.33",
28-Sep-23,Transportellaneous,144.55,00.00,"82,088.88",
28-Sep-23,Cheque,"23,686.20",00.00,"1,05,775.08",
28-Sep-23,Cash,00.00,"26,443.77","79,331.31",
28-Sep-23,RTGS,00.00,"26,443.77","52,887.54",
28-Sep-23,RTGS,415.6,00.00,"53,303.14",
28-Sep-23,Cheque,00.00,"17,767.71","35,535.43",
28-Sep-23,Purchase,52,00.00,"35,587.43",
28-Sep-23,Transfer,00.00,"4,448.43","31,139.00",
28-Sep-23,NEFT,00.00,"7,784.75","23,354.25",
28-Sep-23,Transportellaneous,00.00,"5,838.56","17,515.69",
28-Sep-23,Interest,00.00,"1,946.19","15,569.50",
28-Sep-23,Transportellaneous,"2,510.40",00.00,"18,079.90",
28-Sep-23,Tax,00.00,"6,026.63","12,053.27",
28-Sep-23,Debit Card,00.00,"12,053.27",00.00,
28-Sep-23,Purchase,"4,011.00",00.00,"4,011.00",
28-Sep-23,Reversal,06.75,00.00,"4,017.75",
28-Sep-23,Tax,43.1,00.00,"4,060.85",
28-Sep-23,Interest,00.00,451.21,"3,609.64",
28-Sep-23,Interest,00.00,721.93,"2,887.71",
28-Sep-23,Purchase,"29,351.30",00.00,"32,239.01",
28-Sep-23,IMPS,146,00.00,"32,385.01",
28-Sep-23,Bill,04.00,00.00,"32,389.01",
28-Sep-23,Transfer,42,00.00,"32,431.01",
28-Sep-23,Cash,"3,58,591.00",00.00,"3,91,022.01",
28-Sep-23,NEFT,"13,610.00",00.00,"4,04,632.01",
28-Sep-23,ATM,00.00,"1,34,877.34","2,69,754.67",
28-Sep-23,IMPS,"9,352.63",00.00,"2,79,107.30",
28-Sep-23,Debit Card,34,00.00,"2,79,141.30",
